nomem_encr,doetmee,filled_f,BIO1,C18IDF,BIOFBTH_MAR,BIOFBC18H,BIOFBC18H_MAR
846148,yes,1,0,1,0,0,0
831591,no,-99,0,0,0,0,0
858010,yes,1,1,1,0,1,0
847314,yes,1,1,1,0,1,0
858010,yes,0,1,1,0,0,0
847314,yes,1,1,1,0,1,0
858010,yes,1,1,1,0,1,0
847314,yes,1,1,1,0,1,0
858010,no,-99,1,0,0,0,0
847314,yes,1,1,1,0,1,0
858010,no,-99,1,0,0,0,0
847314,yes,1,1,1,0,1,0
858010,no,-99,1,0,0,0,0
847314,yes,1,1,1,0,1,0
858010,no,-99,1,0,0,0,0
847314,yes,0,1,1,0,0,0
818591,yes,1,1,1,0,1,1
845690,yes,1,1,1,0,1,1
818591,yes,1,1,1,0,1,1
845690,yes,0,1,1,0,0,0
818591,yes,0,1,1,0,0,0
845690,yes,0,1,1,0,0,0
818591,yes,1,1,1,0,1,1
845690,yes,1,1,1,0,1,1
818591,yes,1,1,1,0,1,1
845690,yes,1,1,1,0,1,1
818591,yes,1,1,1,0,1,1
845690,yes,1,1,1,0,1,1
818591,yes,0,1,1,0,0,0
845690,no,-99,1,0,0,0,0
818591,yes,1,1,1,1,1,1
845690,no,-99,1,0,0,0,0
818591,yes,1,1,1,1,1,1
845690,no,-99,1,0,0,0,0
834179,yes,1,1,1,0,1,1
880593,yes,1,1,1,0,1,1
835678,no,-99,-99,0,0,0,0
875170,yes,0,-99,0,0,0,0
835678,no,-99,-99,0,0,0,0
875170,yes,0,-99,0,0,0,0
800256,yes,1,1,1,0,1,0
817355,yes,0,1,0,0,0,0
800256,yes,0,1,1,0,0,0
817355,yes,0,1,0,0,0,0
800256,yes,0,1,1,0,0,0
817355,yes,1,1,1,0,1,0
800256,no,-99,1,0,0,0,0
817355,yes,1,1,1,0,1,0
800256,no,-99,1,0,0,0,0
817355,yes,0,1,1,0,0,0
844970,yes,1,1,1,1,1,1
824560,yes,1,1,1,1,1,1
844970,yes,1,1,1,0,0,0
824560,yes,1,1,1,0,0,0
838607,yes,1,1,1,0,1,1
811621,yes,1,1,1,0,1,1
838607,yes,1,1,1,0,1,1
811621,yes,1,1,1,0,1,1
838607,yes,1,1,1,0,1,1
811621,yes,1,1,1,0,1,1
838607,yes,1,1,1,0,1,1
811621,yes,1,1,1,0,1,1
838607,yes,1,1,1,0,1,1
811621,yes,1,1,1,0,1,1
838607,yes,1,1,1,0,1,1
811621,yes,1,1,1,0,1,1
838607,yes,1,1,1,0,1,1
811621,yes,1,1,1,0,1,1
838607,yes,1,1,1,0,1,1
811621,yes,1,1,1,0,1,1
838607,yes,1,1,1,1,1,1
811621,yes,1,1,1,1,1,1
815710,no,-99,1,0,0,0,0
867196,yes,1,1,1,0,1,1
815710,no,-99,1,0,0,0,0
867196,yes,1,1,1,0,1,1
815710,no,-99,1,0,0,0,0
867196,yes,1,1,1,0,1,1
815710,no,-99,1,0,0,0,0
867196,yes,1,1,1,1,1,1
815710,no,-99,1,0,0,0,0
867196,yes,1,1,1,1,1,1
815710,no,-99,1,0,0,0,0
867196,yes,1,1,1,1,1,1
815710,no,-99,1,0,0,0,0
867196,yes,0,1,1,0,0,0
863015,yes,1,1,1,0,1,1
899295,yes,1,1,1,0,1,1
863015,yes,0,1,1,0,0,0
899295,yes,1,1,1,0,1,1
863015,yes,0,1,1,0,0,0
899295,yes,0,1,1,0,0,0
885861,yes,0,-99,0,0,0,0
809957,no,-99,-99,0,0,0,0
850656,yes,1,1,1,0,1,1
862667,yes,1,1,1,0,1,1
850656,yes,1,1,1,0,1,1
862667,yes,1,1,1,0,1,1
850656,yes,1,1,1,0,1,1
862667,yes,1,1,1,0,1,1
850656,yes,1,1,1,0,1,1
862667,yes,0,1,1,0,0,0
850656,yes,1,1,1,1,1,1
862667,yes,1,1,1,1,1,1
850656,yes,1,1,1,1,1,1
862667,yes,1,1,1,1,1,1
850656,yes,0,1,1,0,0,0
862667,yes,1,1,1,1,1,1
850656,yes,1,1,1,1,1,1
862667,yes,1,1,1,1,1,1
850656,yes,1,1,1,1,1,1
862667,yes,1,1,1,1,1,1
875213,yes,1,1,0,0,0,0
878225,no,-99,1,0,0,0,0
875213,yes,1,1,0,0,0,0
878225,no,-99,1,0,0,0,0
875213,yes,1,1,0,0,0,0
878225,no,-99,1,0,0,0,0
875213,yes,1,1,0,0,0,0
878225,no,-99,1,0,0,0,0
875213,yes,1,1,0,0,0,0
878225,no,-99,1,0,0,0,0
875213,yes,1,1,0,0,0,0
878225,no,-99,1,0,0,0,0
875213,yes,1,1,0,0,0,0
878225,no,-99,1,0,0,0,0
875213,yes,1,1,0,0,0,0
878225,no,-99,1,0,0,0,0
875213,yes,1,1,0,0,0,0
878225,no,-99,1,0,0,0,0
840237,yes,1,1,1,1,1,1
841699,yes,1,1,1,1,1,1
840237,yes,1,1,1,1,1,1
841699,yes,1,1,1,1,1,1
840237,yes,0,1,1,0,0,0
841699,yes,0,1,1,0,0,0
840237,yes,1,1,0,0,0,0
841699,yes,1,1,0,0,0,0
840237,yes,1,1,0,0,0,0
841699,yes,1,1,0,0,0,0
840237,yes,1,1,0,0,0,0
841699,yes,1,1,0,0,0,0
840237,yes,1,1,0,0,0,0
841699,yes,1,1,0,0,0,0
840237,yes,1,1,0,0,0,0
841699,yes,1,1,0,0,0,0
840237,yes,1,1,0,0,0,0
841699,yes,1,1,0,0,0,0
899841,yes,0,1,1,0,0,0
846520,yes,1,1,1,0,1,0
899841,yes,0,1,1,0,0,0
846520,yes,0,1,1,0,0,0
844653,yes,1,1,1,1,1,1
806173,no,-99,1,0,0,0,0
844653,yes,0,1,1,0,0,0
806173,no,-99,1,0,0,0,0
844653,yes,0,1,1,0,0,0
806173,no,-99,1,0,0,0,0
844653,no,-99,-99,0,0,0,0
806173,no,-99,-99,0,0,0,0
873559,yes,1,1,1,0,1,1
876782,no,-99,1,0,0,0,0
873559,yes,1,1,1,0,1,1
876782,no,-99,1,0,0,0,0
873559,yes,1,1,1,0,1,1
876782,no,-99,1,0,0,0,0
873559,yes,1,1,1,0,1,1
876782,no,-99,1,0,0,0,0
836465,no,-99,1,0,0,0,0
869009,yes,1,1,1,0,1,0
836465,no,-99,1,0,0,0,0
869009,yes,1,1,1,0,1,0
836465,no,-99,1,0,0,0,0
869009,yes,1,1,1,0,1,0
836465,no,-99,1,0,0,0,0
869009,yes,0,1,1,0,0,0
836465,no,-99,1,0,0,0,0
869009,yes,0,1,1,0,0,0
803997,yes,0,1,0,0,0,0
835610,yes,1,1,1,1,1,1
804672,yes,1,1,1,1,1,1
878149,yes,1,1,1,1,1,1
804672,yes,0,1,1,0,0,0
878149,yes,1,1,1,1,1,1
804672,yes,1,1,1,0,0,0
878149,yes,1,1,1,0,0,0
804672,yes,0,1,1,0,0,0
878149,yes,1,1,1,0,0,0
804672,yes,0,1,1,0,0,0
878149,yes,1,1,1,0,0,0
804672,yes,0,1,1,0,0,0
878149,yes,1,1,1,0,0,0
804672,yes,1,1,1,0,0,0
878149,yes,1,1,1,0,0,0
804672,yes,1,1,1,0,0,0
878149,yes,1,1,1,0,0,0
804672,yes,1,1,0,0,0,0
878149,yes,1,1,0,0,0,0
838787,no,-99,1,0,0,0,0
861474,yes,1,1,1,1,1,1
838787,no,-99,1,0,0,0,0
861474,yes,1,1,1,1,1,1
838787,no,-99,1,0,0,0,0
861474,yes,0,1,1,0,0,0
840628,yes,1,1,1,0,1,1
817437,yes,1,1,1,0,1,1
840628,yes,1,1,1,0,1,1
817437,yes,1,1,1,0,1,1
840628,yes,1,1,1,0,1,1
817437,yes,1,1,1,0,1,1
840628,yes,1,1,1,0,1,1
817437,yes,1,1,1,0,1,1
840628,yes,1,1,1,0,1,1
817437,yes,1,1,1,0,1,1
840628,yes,1,1,1,0,1,1
817437,yes,1,1,1,0,1,1
840628,yes,1,1,1,1,1,1
817437,yes,1,1,1,1,1,1
840628,yes,1,1,1,1,1,1
817437,yes,1,1,1,1,1,1
840628,yes,1,1,1,1,1,1
817437,yes,1,1,1,1,1,1
823699,no,-99,0,0,0,0,0
862237,yes,1,0,1,0,0,0
823699,no,-99,0,0,0,0,0
862237,yes,1,0,1,0,0,0
823699,no,-99,0,0,0,0,0
862237,yes,1,0,1,0,0,0
823699,no,-99,0,0,0,0,0
862237,yes,1,0,1,0,0,0
823699,no,-99,0,0,0,0,0
862237,yes,1,0,1,0,0,0
823699,no,-99,0,0,0,0,0
862237,yes,1,0,1,0,0,0
823699,no,-99,0,0,0,0,0
862237,yes,0,0,1,0,0,0
833477,yes,1,1,1,0,1,1
834506,yes,1,1,1,0,1,1
833477,yes,0,1,1,0,0,0
834506,yes,1,1,1,0,1,1
833477,yes,0,1,1,0,0,0
834506,yes,1,1,1,0,1,1
833477,yes,1,1,1,0,1,1
834506,yes,0,1,1,0,0,0
833477,yes,0,1,1,0,0,0
834506,yes,0,1,1,0,0,0
833477,yes,0,1,1,0,0,0
834506,yes,0,1,1,0,0,0
885766,yes,1,1,0,0,0,0
862182,yes,1,1,0,0,0,0
885766,yes,0,1,0,0,0,0
862182,yes,1,1,0,0,0,0
885766,no,-99,-99,0,0,0,0
862182,no,-99,-99,0,0,0,0
885766,no,-99,-99,0,0,0,0
862182,no,-99,-99,0,0,0,0
885766,no,-99,-99,0,0,0,0
862182,no,-99,-99,0,0,0,0
832504,no,-99,0,0,0,0,0
875531,yes,1,0,1,0,0,0
832504,no,-99,0,0,0,0,0
875531,yes,1,0,1,0,0,0
832504,no,-99,0,0,0,0,0
875531,yes,1,0,1,0,0,0
832504,no,-99,0,0,0,0,0
875531,yes,1,0,1,0,0,0
832504,no,-99,0,0,0,0,0
875531,yes,1,0,1,0,0,0
832504,no,-99,0,0,0,0,0
875531,yes,1,0,1,0,0,0
832504,no,-99,0,0,0,0,0
875531,yes,1,0,1,0,0,0
873995,yes,1,0,1,0,0,0
850994,yes,1,0,1,0,0,0
873995,yes,1,0,0,0,0,0
850994,yes,1,0,0,0,0,0
873995,yes,1,0,0,0,0,0
850994,yes,1,0,0,0,0,0
873995,yes,1,0,0,0,0,0
850994,yes,1,0,0,0,0,0
830947,yes,0,-99,0,0,0,0
847604,yes,0,-99,0,0,0,0
830947,yes,0,-99,0,0,0,0
847604,yes,0,-99,0,0,0,0
830947,yes,0,-99,0,0,0,0
847604,no,-99,-99,0,0,0,0
808734,no,-99,1,0,0,0,0
814758,yes,1,1,0,0,0,0
808734,no,-99,1,0,0,0,0
814758,yes,1,1,0,0,0,0
884576,yes,1,1,1,0,0,0
881375,yes,1,1,1,0,0,0
884576,yes,1,1,1,0,0,0
881375,yes,1,1,1,0,0,0
884576,yes,1,1,1,0,0,0
881375,yes,1,1,1,0,0,0
884576,yes,0,1,1,0,0,0
881375,yes,1,1,1,0,0,0
884576,yes,0,1,1,0,0,0
881375,yes,1,1,1,0,0,0
884576,no,-99,1,0,0,0,0
881375,yes,1,1,1,0,0,0
884576,no,-99,1,0,0,0,0
881375,yes,1,1,1,0,0,0
884576,no,-99,1,0,0,0,0
881375,yes,1,1,1,0,0,0
884576,no,-99,1,0,0,0,0
881375,yes,1,1,1,0,0,0
899688,yes,1,1,1,1,1,1
858160,yes,1,1,1,1,1,1
899688,yes,1,1,1,1,1,1
858160,yes,1,1,1,1,1,1
899688,yes,1,1,1,0,0,0
858160,yes,1,1,1,0,0,0
899688,no,-99,-99,0,0,0,0
858160,no,-99,-99,0,0,0,0
808523,yes,0,-99,0,0,0,0
868344,yes,0,-99,0,0,0,0
808523,yes,0,-99,0,0,0,0
868344,yes,0,-99,0,0,0,0
848565,yes,1,1,1,0,1,1
820639,yes,1,1,1,0,1,1
848565,yes,1,1,1,0,1,1
820639,yes,0,1,1,0,0,0
820639,yes,1,0,1,0,0,0
848565,yes,1,0,1,0,0,0
837158,no,-99,1,0,0,0,0
843191,yes,1,1,1,0,1,1
814193,no,-99,1,0,0,0,0
870794,yes,1,1,1,0,1,1
814193,no,-99,1,0,0,0,0
870794,yes,1,1,1,0,1,1
814193,no,-99,1,0,0,0,0
870794,yes,1,1,1,0,1,1
814193,no,-99,1,0,0,0,0
870794,yes,1,1,1,0,1,1
814193,no,-99,1,0,0,0,0
870794,yes,1,1,1,0,1,1
814193,no,-99,1,0,0,0,0
870794,yes,1,1,1,1,1,1
814193,no,-99,1,0,0,0,0
870794,yes,1,1,1,1,1,1
814193,no,-99,1,0,0,0,0
870794,yes,1,1,1,1,1,1
814193,no,-99,1,0,0,0,0
870794,yes,1,1,1,1,1,1
882629,yes,1,0,1,0,0,0
803659,yes,1,0,1,0,0,0
889071,yes,1,1,1,0,1,1
885385,yes,1,1,1,0,1,1
880816,yes,1,1,1,1,1,1
885446,yes,1,1,1,1,1,1
880816,yes,1,1,1,1,1,1
885446,yes,1,1,1,1,1,1
880816,yes,0,1,1,0,0,0
885446,yes,1,1,1,0,1,0
880816,yes,0,1,1,0,0,0
885446,yes,0,1,1,0,0,0
812197,yes,1,1,1,0,1,1
813562,yes,1,1,1,0,1,1
812197,yes,1,1,1,0,1,1
813562,yes,1,1,1,0,1,1
852700,yes,1,1,0,0,0,0
898550,yes,1,1,0,0,0,0
852700,yes,1,1,0,0,0,0
898550,yes,1,1,0,0,0,0
852700,yes,1,1,0,0,0,0
898550,yes,1,1,0,0,0,0
852700,no,-99,-99,0,0,0,0
898550,no,-99,-99,0,0,0,0
852700,no,-99,-99,0,0,0,0
898550,no,-99,-99,0,0,0,0
823135,no,-99,-99,0,0,0,0
826617,no,-99,-99,0,0,0,0
823135,no,-99,-99,0,0,0,0
826617,no,-99,-99,0,0,0,0
823135,no,-99,-99,0,0,0,0
826617,no,-99,-99,0,0,0,0
823135,no,-99,-99,0,0,0,0
826617,no,-99,-99,0,0,0,0
823135,no,-99,-99,0,0,0,0
826617,no,-99,-99,0,0,0,0
823135,no,-99,-99,0,0,0,0
826617,no,-99,-99,0,0,0,0
823135,no,-99,-99,0,0,0,0
826617,no,-99,-99,0,0,0,0
864849,yes,1,1,1,1,1,1
852767,yes,1,1,1,1,1,1
864849,yes,0,1,1,0,0,0
852767,yes,1,1,1,1,1,1
864849,yes,1,1,1,1,1,1
852767,yes,1,1,1,1,1,1
864849,yes,0,1,1,0,0,0
852767,yes,1,1,1,1,1,1
864849,no,-99,1,0,0,0,0
852767,yes,1,1,1,1,1,1
864849,no,-99,1,0,0,0,0
852767,yes,1,1,1,1,1,1
864849,no,-99,1,0,0,0,0
852767,yes,1,1,1,0,0,0
864849,no,-99,1,0,0,0,0
852767,yes,1,1,1,0,0,0
864849,no,-99,1,0,0,0,0
852767,yes,1,1,1,0,0,0
833615,yes,0,-99,0,0,0,0
897741,yes,0,-99,0,0,0,0
891030,no,-99,1,0,0,0,0
819583,yes,1,1,1,0,0,0
891030,no,-99,1,0,0,0,0
819583,yes,1,1,1,0,0,0
891030,no,-99,1,0,0,0,0
819583,yes,1,1,1,0,0,0
891030,no,-99,1,0,0,0,0
819583,yes,1,1,0,0,0,0
891030,no,-99,1,0,0,0,0
819583,yes,1,1,0,0,0,0
861999,no,-99,1,0,0,0,0
821783,yes,1,1,1,0,0,0
861999,no,-99,1,0,0,0,0
821783,yes,0,1,1,0,0,0
868341,yes,1,1,1,0,1,1
826641,yes,1,1,1,0,1,1
868341,yes,1,1,1,0,1,1
826641,no,-99,1,0,0,0,0
868341,yes,1,1,1,0,1,1
826641,no,-99,1,0,0,0,0
804437,yes,0,-99,0,0,0,0
856469,yes,0,-99,0,0,0,0
804437,yes,0,-99,0,0,0,0
856469,yes,0,-99,0,0,0,0
804437,no,-99,-99,0,0,0,0
856469,no,-99,-99,0,0,0,0
825039,yes,0,-99,0,0,0,0
802487,no,-99,-99,0,0,0,0
825039,yes,1,0,1,0,0,0
802487,no,-99,0,0,0,0,0
807418,yes,1,1,1,0,1,1
880584,yes,1,1,1,0,1,1
807418,yes,1,1,1,0,1,1
880584,yes,1,1,1,0,1,1
807418,yes,1,1,1,0,1,1
880584,yes,1,1,1,0,1,1
807418,yes,1,1,1,1,1,1
880584,yes,1,1,1,1,1,1
807418,yes,1,1,1,1,1,1
880584,yes,1,1,1,1,1,1
807418,yes,1,1,1,1,1,1
880584,yes,1,1,1,1,1,1
807418,yes,1,1,1,1,1,1
880584,yes,1,1,1,1,1,1
807418,yes,1,1,1,1,1,1
880584,yes,1,1,1,1,1,1
807418,yes,1,1,1,1,1,1
880584,yes,1,1,1,1,1,1
891772,no,-99,1,0,0,0,0
875457,yes,1,1,0,0,0,0
890621,yes,1,1,1,0,1,1
862448,yes,1,1,1,0,1,1
890621,yes,0,1,1,0,0,0
862448,yes,0,1,1,0,0,0
890621,yes,0,1,1,0,0,0
862448,yes,0,1,1,0,0,0
891705,no,-99,1,0,0,0,0
859472,yes,1,1,1,1,1,1
891705,no,-99,1,0,0,0,0
859472,yes,1,1,1,1,1,1
891705,no,-99,-99,0,0,0,0
859472,no,-99,-99,0,0,0,0
837167,yes,1,1,1,0,1,1
860818,yes,1,1,1,0,1,1
837167,yes,1,1,1,0,1,1
860818,yes,1,1,1,0,1,1
837167,yes,1,1,1,0,1,1
860818,yes,1,1,1,0,1,1
837167,yes,1,1,1,0,1,1
860818,yes,0,1,1,0,0,0
837167,yes,1,1,1,0,1,1
860818,yes,1,1,1,0,1,1
837167,yes,1,1,1,0,1,1
860818,yes,0,1,1,0,0,0
837167,yes,1,1,1,1,1,1
860818,yes,0,1,1,0,0,0
837167,yes,1,1,1,1,1,1
860818,no,-99,1,0,0,0,0
837167,yes,1,1,1,1,1,1
860818,no,-99,1,0,0,0,0
855828,yes,1,1,0,0,0,0
846841,yes,1,1,0,0,0,0
855828,yes,1,1,0,0,0,0
846841,yes,1,1,0,0,0,0
855828,yes,1,1,0,0,0,0
846841,yes,1,1,0,0,0,0
855828,yes,1,1,0,0,0,0
846841,yes,1,1,0,0,0,0
818572,yes,1,1,1,0,1,0
849694,yes,1,1,1,0,1,0
818572,yes,1,1,1,0,1,0
849694,yes,1,1,1,0,1,0
818572,yes,1,1,1,0,1,0
849694,yes,1,1,1,0,1,0
818572,yes,1,1,1,0,1,0
849694,yes,1,1,1,0,1,0
818572,yes,1,1,1,0,1,0
849694,no,-99,1,0,0,0,0
871499,no,-99,-99,0,0,0,0
839160,no,-99,-99,0,0,0,0
836691,yes,1,1,1,0,0,0
846987,yes,1,1,1,0,0,0
836691,yes,0,1,1,0,0,0
846987,yes,1,1,1,0,0,0
836691,yes,1,1,1,0,0,0
846987,yes,1,1,1,0,0,0
836691,yes,0,1,1,0,0,0
846987,yes,1,1,1,0,0,0
836691,yes,0,1,1,0,0,0
846987,yes,1,1,1,0,0,0
836691,no,-99,1,0,0,0,0
846987,yes,1,1,1,0,0,0
836691,no,-99,1,0,0,0,0
846987,yes,1,1,1,0,0,0
836691,no,-99,1,0,0,0,0
846987,yes,1,1,1,0,0,0
836691,no,-99,1,0,0,0,0
846987,yes,1,1,1,0,0,0
875961,yes,1,1,0,0,0,0
805023,yes,1,1,0,0,0,0
875961,yes,1,1,0,0,0,0
805023,yes,1,1,0,0,0,0
875961,yes,1,1,0,0,0,0
805023,yes,1,1,0,0,0,0
850927,yes,1,0,0,0,0,0
899441,yes,1,0,0,0,0,0
878894,yes,1,1,1,0,1,0
805685,yes,1,1,1,0,1,0
878894,yes,1,1,1,0,1,0
805685,yes,1,1,1,0,1,0
878894,yes,1,1,1,0,1,0
805685,yes,1,1,1,0,1,0
878894,yes,1,1,1,0,1,0
805685,yes,1,1,1,0,1,0
878894,yes,1,1,1,0,1,0
805685,yes,1,1,1,0,1,0
878894,yes,1,1,1,0,1,0
805685,yes,1,1,1,0,1,0
878894,yes,1,1,1,0,1,0
805685,yes,1,1,1,0,1,0
878894,yes,1,1,1,0,1,0
805685,yes,1,1,1,0,1,0
878894,yes,1,1,1,0,1,0
805685,yes,1,1,1,0,1,0
877709,yes,1,1,1,1,1,1
884237,yes,1,1,1,1,1,1
877709,yes,1,1,1,1,1,1
884237,yes,1,1,1,1,1,1
877709,yes,1,1,1,0,0,0
884237,yes,1,1,1,0,0,0
877709,yes,1,1,1,0,0,0
884237,yes,1,1,1,0,0,0
877709,yes,1,1,0,0,0,0
884237,yes,1,1,0,0,0,0
877709,yes,1,1,0,0,0,0
884237,yes,1,1,0,0,0,0
877709,yes,1,1,0,0,0,0
884237,yes,1,1,0,0,0,0
877709,yes,1,1,0,0,0,0
884237,yes,1,1,0,0,0,0
877709,yes,1,1,0,0,0,0
884237,yes,1,1,0,0,0,0
800775,yes,1,0,1,0,0,0
891055,yes,1,0,1,0,0,0
800775,yes,1,0,1,0,0,0
891055,yes,1,0,1,0,0,0
800775,yes,1,0,1,0,0,0
891055,yes,1,0,1,0,0,0
800775,yes,1,0,1,0,0,0
891055,yes,1,0,1,0,0,0
800775,yes,1,0,1,0,0,0
891055,yes,1,0,1,0,0,0
825445,no,-99,-99,0,0,0,0
883258,yes,0,-99,0,0,0,0
825445,no,-99,1,0,0,0,0
883258,yes,1,1,1,0,1,1
825445,yes,1,1,1,0,1,1
883258,yes,1,1,1,0,1,1
830468,yes,1,1,0,0,0,0
878851,yes,1,1,0,0,0,0
830468,yes,1,1,0,0,0,0
878851,yes,1,1,0,0,0,0
871954,yes,1,1,0,0,0,0
894137,yes,1,1,0,0,0,0
871954,yes,1,1,0,0,0,0
894137,yes,1,1,0,0,0,0
871954,yes,1,1,0,0,0,0
894137,yes,1,1,0,0,0,0
871954,yes,1,1,0,0,0,0
894137,yes,1,1,0,0,0,0
818145,yes,1,1,1,0,1,0
803363,yes,0,1,0,0,0,0
818145,yes,1,1,1,0,1,0
803363,yes,0,1,0,0,0,0
818145,yes,1,1,1,0,1,0
803363,no,-99,1,0,0,0,0
818145,yes,1,1,1,0,1,0
803363,no,-99,1,0,0,0,0
818145,yes,1,1,1,0,1,0
803363,no,-99,1,0,0,0,0
899920,no,-99,0,0,0,0,0
877322,yes,1,0,1,0,0,0
850808,yes,1,1,0,0,0,0
860000,yes,1,1,0,0,0,0
850808,yes,1,1,0,0,0,0
860000,yes,1,1,0,0,0,0
850808,yes,0,1,0,0,0,0
860000,yes,1,1,0,0,0,0
850808,yes,1,1,0,0,0,0
860000,yes,1,1,0,0,0,0
850808,yes,1,1,0,0,0,0
860000,yes,1,1,0,0,0,0
820907,yes,1,1,1,0,1,1
873257,yes,1,1,1,0,1,1
820907,yes,1,1,1,0,1,1
873257,yes,1,1,1,0,1,1
820907,yes,1,1,1,0,1,1
873257,yes,1,1,1,0,1,1
820907,yes,0,1,1,0,0,0
873257,yes,1,1,1,0,1,1
820907,yes,0,1,1,0,0,0
873257,yes,0,1,1,0,0,0
847335,yes,1,1,0,0,0,0
828106,yes,1,1,0,0,0,0
855929,yes,1,-99,0,0,0,0
861355,yes,0,-99,0,0,0,0
861294,yes,0,1,0,0,0,0
872802,yes,1,1,1,0,1,1
861294,no,-99,1,0,0,0,0
872802,yes,1,1,1,0,1,1
861294,no,-99,1,0,0,0,0
872802,yes,0,1,1,0,0,0
815988,yes,1,1,1,0,1,1
802914,yes,0,1,0,0,0,0
815988,yes,0,1,1,0,0,0
802914,no,-99,1,0,0,0,0
813693,yes,0,-99,0,0,0,0
823999,no,-99,-99,0,0,0,0
899569,yes,0,-99,0,0,0,0
895590,yes,0,-99,0,0,0,0
899569,yes,0,-99,0,0,0,0
895590,yes,0,-99,0,0,0,0
899569,no,-99,-99,0,0,0,0
895590,yes,0,-99,0,0,0,0
870623,yes,1,1,1,0,1,0
831469,yes,1,1,1,0,1,0
870623,yes,1,1,1,0,0,0
831469,yes,1,1,1,0,0,0
870623,yes,1,1,1,0,0,0
831469,yes,1,1,1,0,0,0
870623,yes,1,1,1,0,0,0
831469,yes,0,1,1,0,0,0
870623,yes,1,1,1,0,0,0
831469,yes,1,1,1,0,0,0
870623,yes,1,1,1,0,0,0
831469,yes,1,1,1,0,0,0
870623,yes,1,1,1,0,0,0
831469,yes,1,1,1,0,0,0
846365,no,-99,1,0,0,0,0
876403,yes,1,1,0,0,0,0
846365,no,-99,1,0,0,0,0
876403,yes,1,1,0,0,0,0
846365,no,-99,1,0,0,0,0
876403,yes,1,1,0,0,0,0
846365,no,-99,1,0,0,0,0
876403,yes,1,1,0,0,0,0
869741,yes,1,1,1,0,1,1
854385,yes,1,1,1,0,1,1
869741,yes,1,1,1,1,1,1
854385,yes,1,1,1,1,1,1
869741,yes,1,1,1,1,1,1
854385,yes,1,1,1,1,1,1
869741,yes,1,1,1,1,1,1
854385,yes,1,1,1,1,1,1
869741,yes,1,1,1,1,1,1
854385,yes,1,1,1,1,1,1
869741,yes,1,1,1,1,1,1
854385,yes,1,1,1,1,1,1
869741,yes,1,1,1,1,1,1
854385,yes,1,1,1,1,1,1
869741,yes,1,1,1,0,0,0
854385,yes,1,1,1,0,0,0
869741,yes,1,1,1,0,0,0
854385,yes,1,1,1,0,0,0
836254,yes,0,-99,0,0,0,0
800457,yes,0,-99,0,0,0,0
882015,yes,0,-99,0,0,0,0
834338,yes,0,-99,0,0,0,0
882015,yes,0,-99,0,0,0,0
834338,yes,0,-99,0,0,0,0
882015,yes,0,-99,0,0,0,0
834338,yes,0,-99,0,0,0,0
866732,yes,1,1,1,1,1,1
814947,yes,1,1,0,0,0,0
866732,yes,1,1,0,0,0,0
814947,yes,1,1,0,0,0,0
866732,yes,1,1,0,0,0,0
814947,yes,1,1,0,0,0,0
866732,yes,1,1,0,0,0,0
814947,yes,1,1,0,0,0,0
866732,yes,1,1,0,0,0,0
814947,yes,1,1,0,0,0,0
866732,yes,1,1,0,0,0,0
814947,yes,1,1,0,0,0,0
866732,yes,1,1,0,0,0,0
814947,yes,1,1,0,0,0,0
866732,yes,1,1,0,0,0,0
814947,yes,1,1,0,0,0,0
866732,yes,0,1,0,0,0,0
814947,yes,1,1,0,0,0,0
829843,yes,0,-99,0,0,0,0
850018,yes,0,-99,0,0,0,0
890499,yes,1,1,1,0,1,1
840634,yes,1,1,1,0,1,1
890499,yes,1,1,1,0,1,1
840634,yes,1,1,1,0,1,1
890499,yes,0,1,1,0,0,0
840634,yes,1,1,1,0,1,1
890499,yes,1,1,1,0,1,1
840634,yes,1,1,1,0,1,1
890499,yes,1,1,1,0,1,1
840634,yes,1,1,1,0,1,1
890499,yes,1,1,1,0,1,1
840634,yes,1,1,1,0,1,1
890499,no,-99,1,0,0,0,0
840634,yes,0,1,1,0,0,0
802044,yes,1,1,1,0,1,0
828790,yes,1,1,1,0,1,0
802044,yes,0,1,1,0,0,0
828790,yes,0,1,1,0,0,0
802044,yes,0,1,1,0,0,0
828790,yes,0,1,1,0,0,0
802044,yes,0,1,1,0,0,0
828790,yes,0,1,1,0,0,0
802044,no,-99,-99,0,0,0,0
828790,no,-99,-99,0,0,0,0
885241,no,-99,1,0,0,0,0
812017,yes,1,1,0,0,0,0
885241,no,-99,1,0,0,0,0
812017,yes,1,1,0,0,0,0
834759,yes,1,0,0,0,0,0
851364,yes,1,0,0,0,0,0
834759,yes,1,0,0,0,0,0
851364,yes,1,0,0,0,0,0
834759,yes,1,0,0,0,0,0
851364,yes,1,0,0,0,0,0
834759,yes,1,0,0,0,0,0
851364,yes,1,0,0,0,0,0
834759,yes,1,0,0,0,0,0
851364,yes,1,0,0,0,0,0
834759,yes,1,0,0,0,0,0
851364,yes,1,0,0,0,0,0
834759,yes,1,0,0,0,0,0
851364,yes,1,0,0,0,0,0
834759,yes,1,1,0,0,0,0
851364,yes,1,1,0,0,0,0
834759,yes,1,1,0,0,0,0
851364,yes,1,1,0,0,0,0
893344,no,-99,1,0,0,0,0
890652,yes,1,1,1,0,1,1
893344,no,-99,1,0,0,0,0
890652,yes,0,1,1,0,0,0
893344,no,-99,1,0,0,0,0
